11557,17478,27.891,85.254,27.917,85.283
11556,17477,27.917,85.4,27.943,85.43
11555,17476,27.917,85.371,27.943,85.4
11554,17475,27.917,85.342,27.943,85.371
11553,17474,27.917,85.313,27.943,85.342
11552,17473,27.917,85.283,27.943,85.313
11551,17472,27.917,85.254,27.943,85.283
11550,17471,27.943,85.4,27.969,85.43
11549,17470,27.943,85.371,27.969,85.4
11548,17469,27.943,85.342,27.969,85.371
11547,17468,27.943,85.313,27.969,85.342
11546,17467,27.943,85.283,27.969,85.313
11545,17466,27.943,85.254,27.969,85.283
11544,17465,27.969,85.4,27.994,85.43
11543,17464,27.969,85.371,27.994,85.4
11542,17463,27.969,85.342,27.994,85.371
11541,17462,27.969,85.313,27.994,85.342
11540,17461,27.969,85.283,27.994,85.313
11539,17460,27.969,85.254,27.994,85.283
11538,17387,27.372,85.4,27.398,85.43
11537,17386,27.372,85.371,27.398,85.4
11536,17385,27.372,85.342,27.398,85.371
11535,17384,27.372,85.313,27.398,85.342
11534,17383,27.372,85.283,27.398,85.313
11533,17382,27.372,85.254,27.398,85.283
11532,17380,27.398,85.371,27.424,85.4
11531,17379,27.398,85.342,27.424,85.371
11530,17378,27.398,85.313,27.424,85.342
11529,17377,27.398,85.283,27.424,85.313
11528,17376,27.398,85.254,27.424,85.283
11527,17375,27.424,85.4,27.45,85.43
11526,17374,27.424,85.371,27.45,85.4
11525,17373,27.424,85.342,27.45,85.371
11524,17372,27.424,85.313,27.45,85.342
11523,17371,27.424,85.283,27.45,85.313
11522,17370,27.424,85.254,27.45,85.283
11521,17369,27.45,85.4,27.476,85.43
11520,17368,27.45,85.371,27.476,85.4
11519,17367,27.45,85.342,27.476,85.371
11518,17366,27.45,85.313,27.476,85.342
11517,17365,27.45,85.283,27.476,85.313
11516,17364,27.45,85.254,27.476,85.283
11515,17363,27.476,85.4,27.502,85.43
11514,17362,27.476,85.371,27.502,85.4
11513,17361,27.476,85.342,27.502,85.371
11512,17360,27.476,85.313,27.502,85.342
11511,17359,27.476,85.283,27.502,85.313
11510,17358,27.476,85.254,27.502,85.283
11509,17357,27.502,85.4,27.528,85.43
11508,17356,27.502,85.371,27.528,85.4
