user_id,user_ip,workflow_id,created_at,gold_standard,expert,metadata,annotations,subject_data
1864,192.76.8.9,945,2015-05-01 16:29:20 UTC,,,"{""started_at"":""2015-05-01T16:29:00.502Z"",""user_agent"":""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:37.0) Gecko/20100101 Firefox/37.0"",""finished_at"":""2015-05-01T16:29:20.681Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":3},{""task"":""T2"",""value"":3}]","{""7149"":{""maxx"":-5736446.0979430005,""maxy"":-3171525.177161,""minx"":-5739503.579074,""miny"":-3173818.28801,""img_index"":1383,""tilename_jpg"":""L15-0651E-0864N_087_511.jpg""}}"
2005,129.67.95.189,945,2015-05-01 16:29:23 UTC,,,"{""started_at"":""2015-05-01T16:29:16.013Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36"",""finished_at"":""2015-05-01T16:29:23.445Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":3}]","{""6296"":{""maxx"":-7277416.587958001,""maxy"":-3109611.1842590002,""minx"":-7280474.069089,""miny"":-3111904.295107,""img_index"":887,""tilename_jpg"":""L15-0651E-0864N_060_007.jpg""}}"
2005,129.67.95.189,945,2015-05-01 16:29:36 UTC,,,"{""started_at"":""2015-05-01T16:29:24.693Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36"",""finished_at"":""2015-05-01T16:29:36.022Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":3}]","{""6496"":{""maxx"":-5696698.84324,""maxy"":-3137128.514438,""minx"":-5699756.324371,""miny"":-3139421.625286,""img_index"":1082,""tilename_jpg"":""L15-0651E-0864N_072_524.jpg""}}"
2005,129.67.95.189,945,2015-05-01 16:29:42 UTC,,,"{""started_at"":""2015-05-01T16:29:37.220Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36"",""finished_at"":""2015-05-01T16:29:41.917Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":3}]","{""6613"":{""maxx"":-5702813.805501999,""maxy"":-3150887.179527,""minx"":-5705871.286633,""miny"":-3153180.290375,""img_index"":1214,""tilename_jpg"":""L15-0651E-0864N_078_522.jpg""}}"
1864,192.76.8.9,945,2015-05-01 16:29:44 UTC,,,"{""started_at"":""2015-05-01T16:29:21.839Z"",""user_agent"":""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:37.0) Gecko/20100101 Firefox/37.0"",""finished_at"":""2015-05-01T16:29:43.744Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":0},{""task"":""T2"",""value"":1}]","{""7261"":{""maxx"":-5751733.503598,""maxy"":-3192163.174795,""minx"":-5754790.984729,""miny"":-3194456.285644,""img_index"":1516,""tilename_jpg"":""L15-0651E-0864N_096_506.jpg""}}"
2005,129.67.95.189,945,2015-05-01 16:29:51 UTC,,,"{""started_at"":""2015-05-01T16:29:42.912Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36"",""finished_at"":""2015-05-01T16:29:51.164Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":4},{""task"":""T2"",""value"":3}]","{""7149"":{""maxx"":-5736446.0979430005,""maxy"":-3171525.177161,""minx"":-5739503.579074,""miny"":-3173818.28801,""img_index"":1383,""tilename_jpg"":""L15-0651E-0864N_087_511.jpg""}}"
1864,192.76.8.9,945,2015-05-01 16:29:54 UTC,,,"{""started_at"":""2015-05-01T16:29:44.330Z"",""user_agent"":""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:37.0) Gecko/20100101 Firefox/37.0"",""finished_at"":""2015-05-01T16:29:54.233Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":3}]","{""7274"":{""maxx"":-5736446.0979430005,""maxy"":-3194456.285644,""minx"":-5739503.579074,""miny"":-3196749.3964919997,""img_index"":1535,""tilename_jpg"":""L15-0651E-0864N_097_511.jpg""}}"
1845,90.56.25.250,945,2015-05-01 16:29:56 UTC,,,"{""started_at"":""2015-05-01T16:29:12.182Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"",""finished_at"":""2015-05-01T16:29:56.928Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":2}]","{""5887"":{""maxx"":-7237669.333255,""maxy"":-3022472.972026,""minx"":-7240726.814386,""miny"":-3024766.082874,""img_index"":370,""tilename_jpg"":""L15-0651E-0864N_022_020.jpg""}}"
1864,192.76.8.9,945,2015-05-01 16:30:00 UTC,,,"{""started_at"":""2015-05-01T16:29:55.284Z"",""user_agent"":""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:37.0) Gecko/20100101 Firefox/37.0"",""finished_at"":""2015-05-01T16:30:00.529Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":3}]","{""7707"":{""maxx"":-5797595.720563,""maxy"":-3288473.830421,""minx"":-5800653.2016940005,""miny"":-3290766.9412700003,""img_index"":2243,""tilename_jpg"":""L15-0651E-0864N_138_491.jpg""}}"
1845,90.56.25.250,945,2015-05-01 16:30:05 UTC,,,"{""started_at"":""2015-05-01T16:29:58.122Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"",""finished_at"":""2015-05-01T16:30:05.562Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":4},{""task"":""T2"",""value"":3}]","{""5889"":{""maxx"":-7231554.3709929995,""maxy"":-3022472.972026,""minx"":-7234611.852124001,""miny"":-3024766.082874,""img_index"":372,""tilename_jpg"":""L15-0651E-0864N_022_022.jpg""}}"
2005,129.67.95.189,945,2015-05-01 16:30:07 UTC,,,"{""started_at"":""2015-05-01T16:29:52.140Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36"",""finished_at"":""2015-05-01T16:30:06.773Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":2},{""task"":""T2"",""value"":1}]","{""7261"":{""maxx"":-5751733.503598,""maxy"":-3192163.174795,""minx"":-5754790.984729,""miny"":-3194456.285644,""img_index"":1516,""tilename_jpg"":""L15-0651E-0864N_096_506.jpg""}}"
1864,192.76.8.9,945,2015-05-01 16:30:08 UTC,,,"{""started_at"":""2015-05-01T16:30:01.602Z"",""user_agent"":""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:37.0) Gecko/20100101 Firefox/37.0"",""finished_at"":""2015-05-01T16:30:08.538Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":2}]","{""7725"":{""maxx"":-5800653.2016940005,""maxy"":-3290766.9412700003,""minx"":-5803710.682825,""miny"":-3293060.052118,""img_index"":2262,""tilename_jpg"":""L15-0651E-0864N_139_490.jpg""}}"
1845,90.56.25.250,945,2015-05-01 16:30:13 UTC,,,"{""started_at"":""2015-05-01T16:30:06.753Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"",""finished_at"":""2015-05-01T16:30:13.122Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":3}]","{""5891"":{""maxx"":-7225439.408731,""maxy"":-3022472.972026,""minx"":-7228496.889861999,""miny"":-3024766.082874,""img_index"":374,""tilename_jpg"":""L15-0651E-0864N_022_024.jpg""}}"
1845,90.56.25.250,945,2015-05-01 16:30:21 UTC,,,"{""started_at"":""2015-05-01T16:30:14.277Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"",""finished_at"":""2015-05-01T16:30:21.600Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":3}]","{""5893"":{""maxx"":-7219324.446469001,""maxy"":-3022472.972026,""minx"":-7222381.9276,""miny"":-3024766.082874,""img_index"":376,""tilename_jpg"":""L15-0651E-0864N_022_026.jpg""}}"
2005,129.67.95.189,945,2015-05-01 16:30:25 UTC,,,"{""started_at"":""2015-05-01T16:30:07.643Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36"",""finished_at"":""2015-05-01T16:30:24.884Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":3}]","{""7274"":{""maxx"":-5736446.0979430005,""maxy"":-3194456.285644,""minx"":-5739503.579074,""miny"":-3196749.3964919997,""img_index"":1535,""tilename_jpg"":""L15-0651E-0864N_097_511.jpg""}}"
1864,192.76.8.9,945,2015-05-01 16:30:29 UTC,,,"{""started_at"":""2015-05-01T16:30:09.119Z"",""user_agent"":""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:37.0) Gecko/20100101 Firefox/37.0"",""finished_at"":""2015-05-01T16:30:29.583Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":3},{""task"":""T2"",""value"":3}]","{""7873"":{""maxx"":-5828170.531872001,""maxy"":-3309111.828056,""minx"":-5831228.013003,""miny"":-3311404.938904,""img_index"":2425,""tilename_jpg"":""L15-0651E-0864N_147_481.jpg""}}"
1845,90.56.25.250,945,2015-05-01 16:30:30 UTC,,,"{""started_at"":""2015-05-01T16:30:22.832Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"",""finished_at"":""2015-05-01T16:30:30.056Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":4},{""task"":""T2"",""value"":0}]","{""5895"":{""maxx"":-7213209.484207001,""maxy"":-3022472.972026,""minx"":-7216266.965338,""miny"":-3024766.082874,""img_index"":378,""tilename_jpg"":""L15-0651E-0864N_022_028.jpg""}}"
2005,129.67.95.189,945,2015-05-01 16:30:36 UTC,,,"{""started_at"":""2015-05-01T16:30:25.923Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36"",""finished_at"":""2015-05-01T16:30:36.923Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":3}]","{""7707"":{""maxx"":-5797595.720563,""maxy"":-3288473.830421,""minx"":-5800653.2016940005,""miny"":-3290766.9412700003,""img_index"":2243,""tilename_jpg"":""L15-0651E-0864N_138_491.jpg""}}"
1864,192.76.8.9,945,2015-05-01 16:30:40 UTC,,,"{""started_at"":""2015-05-01T16:30:30.358Z"",""user_agent"":""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:37.0) Gecko/20100101 Firefox/37.0"",""finished_at"":""2015-05-01T16:30:40.312Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":3}]","{""8182"":{""maxx"":-5981044.588422,""maxy"":-3524664.24779,""minx"":-5984102.069553,""miny"":-3526957.3586379997,""img_index"":2798,""tilename_jpg"":""L15-0651E-0864N_241_431.jpg""}}"
1845,90.56.25.250,945,2015-05-01 16:30:41 UTC,,,"{""started_at"":""2015-05-01T16:30:31.010Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"",""finished_at"":""2015-05-01T16:30:41.362Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":3}]","{""5900"":{""maxx"":-7225439.408731,""maxy"":-3024766.082874,""minx"":-7228496.889861999,""miny"":-3027059.1937220003,""img_index"":394,""tilename_jpg"":""L15-0651E-0864N_023_024.jpg""}}"
2005,129.67.95.189,945,2015-05-01 16:30:43 UTC,,,"{""started_at"":""2015-05-01T16:30:38.113Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36"",""finished_at"":""2015-05-01T16:30:43.148Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":2}]","{""7725"":{""maxx"":-5800653.2016940005,""maxy"":-3290766.9412700003,""minx"":-5803710.682825,""miny"":-3293060.052118,""img_index"":2262,""tilename_jpg"":""L15-0651E-0864N_139_490.jpg""}}"
1845,90.56.25.250,945,2015-05-01 16:30:48 UTC,,,"{""started_at"":""2015-05-01T16:30:42.547Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"",""finished_at"":""2015-05-01T16:30:48.276Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":3}]","{""5893"":{""maxx"":-7219324.446469001,""maxy"":-3022472.972026,""minx"":-7222381.9276,""miny"":-3024766.082874,""img_index"":376,""tilename_jpg"":""L15-0651E-0864N_022_026.jpg""}}"
1864,192.76.8.9,945,2015-05-01 16:30:50 UTC,,,"{""started_at"":""2015-05-01T16:30:41.333Z"",""user_agent"":""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:37.0) Gecko/20100101 Firefox/37.0"",""finished_at"":""2015-05-01T16:30:50.704Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":1}]","{""8294"":{""maxx"":-5987159.550683999,""maxy"":-3547595.3562720004,""minx"":-5990217.031815,""miny"":-3549888.4671199997,""img_index"":2936,""tilename_jpg"":""L15-0651E-0864N_251_429.jpg""}}"
1845,90.56.25.250,945,2015-05-01 16:30:56 UTC,,,"{""started_at"":""2015-05-01T16:30:49.243Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"",""finished_at"":""2015-05-01T16:30:56.933Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":4},{""task"":""T2"",""value"":0}]","{""5895"":{""maxx"":-7213209.484207001,""maxy"":-3022472.972026,""minx"":-7216266.965338,""miny"":-3024766.082874,""img_index"":378,""tilename_jpg"":""L15-0651E-0864N_022_028.jpg""}}"
2005,129.67.95.189,945,2015-05-01 16:30:57 UTC,,,"{""started_at"":""2015-05-01T16:30:44.169Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36"",""finished_at"":""2015-05-01T16:30:57.308Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":2},{""task"":""T2"",""value"":2}]","{""7780"":{""maxx"":-5812883.126218,""maxy"":-3297646.2738139997,""minx"":-5815940.607349,""miny"":-3299939.3846630002,""img_index"":2318,""tilename_jpg"":""L15-0651E-0864N_142_486.jpg""}}"
1864,192.76.8.9,945,2015-05-01 16:30:59 UTC,,,"{""started_at"":""2015-05-01T16:30:51.243Z"",""user_agent"":""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:37.0) Gecko/20100101 Firefox/37.0"",""finished_at"":""2015-05-01T16:30:59.160Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":2},{""task"":""T2"",""value"":3}]","{""6171"":{""maxx"":-7252956.738910001,""maxy"":-3084386.964928,""minx"":-7256014.220041,""miny"":-3086680.075777,""img_index"":736,""tilename_jpg"":""L15-0651E-0864N_049_015.jpg""}}"
1845,90.56.25.250,945,2015-05-01 16:31:08 UTC,,,"{""started_at"":""2015-05-01T16:30:57.875Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"",""finished_at"":""2015-05-01T16:31:08.690Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":3}]","{""5900"":{""maxx"":-7225439.408731,""maxy"":-3024766.082874,""minx"":-7228496.889861999,""miny"":-3027059.1937220003,""img_index"":394,""tilename_jpg"":""L15-0651E-0864N_023_024.jpg""}}"
1864,192.76.8.9,945,2015-05-01 16:31:13 UTC,,,"{""started_at"":""2015-05-01T16:31:00.053Z"",""user_agent"":""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:37.0) Gecko/20100101 Firefox/37.0"",""finished_at"":""2015-05-01T16:31:13.368Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":4},{""task"":""T2"",""value"":3}]","{""6496"":{""maxx"":-5696698.84324,""maxy"":-3137128.514438,""minx"":-5699756.324371,""miny"":-3139421.625286,""img_index"":1082,""tilename_jpg"":""L15-0651E-0864N_072_524.jpg""}}"
2005,129.67.95.189,945,2015-05-01 16:31:15 UTC,,,"{""started_at"":""2015-05-01T16:30:58.282Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36"",""finished_at"":""2015-05-01T16:31:15.747Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":4},{""task"":""T2"",""value"":2}]","{""8294"":{""maxx"":-5987159.550683999,""maxy"":-3547595.3562720004,""minx"":-5990217.031815,""miny"":-3549888.4671199997,""img_index"":2936,""tilename_jpg"":""L15-0651E-0864N_251_429.jpg""}}"
1845,90.56.25.250,945,2015-05-01 16:31:19 UTC,,,"{""started_at"":""2015-05-01T16:31:09.879Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"",""finished_at"":""2015-05-01T16:31:19.708Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":4},{""task"":""T2"",""value"":3}]","{""5903"":{""maxx"":-7216266.965338,""maxy"":-3024766.082874,""minx"":-7219324.446469001,""miny"":-3027059.1937220003,""img_index"":397,""tilename_jpg"":""L15-0651E-0864N_023_027.jpg""}}"
1864,192.76.8.9,945,2015-05-01 16:31:21 UTC,,,"{""started_at"":""2015-05-01T16:31:14.138Z"",""user_agent"":""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:37.0) Gecko/20100101 Firefox/37.0"",""finished_at"":""2015-05-01T16:31:21.529Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":4},{""task"":""T2"",""value"":3}]","{""7757"":{""maxx"":-5822055.56961,""maxy"":-3295353.162966,""minx"":-5825113.050741,""miny"":-3297646.2738139997,""img_index"":2295,""tilename_jpg"":""L15-0651E-0864N_141_483.jpg""}}"
2005,129.67.95.189,945,2015-05-01 16:31:30 UTC,,,"{""started_at"":""2015-05-01T16:31:17.001Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36"",""finished_at"":""2015-05-01T16:31:31.050Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":3},{""task"":""T2"",""value"":3}]","{""6171"":{""maxx"":-7252956.738910001,""maxy"":-3084386.964928,""minx"":-7256014.220041,""miny"":-3086680.075777,""img_index"":736,""tilename_jpg"":""L15-0651E-0864N_049_015.jpg""}}"
1845,90.56.25.250,945,2015-05-01 16:31:33 UTC,,,"{""started_at"":""2015-05-01T16:31:22.832Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"",""finished_at"":""2015-05-01T16:31:33.199Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":0}]","{""5904"":{""maxx"":-7213209.484207001,""maxy"":-3024766.082874,""minx"":-7216266.965338,""miny"":-3027059.1937220003,""img_index"":398,""tilename_jpg"":""L15-0651E-0864N_023_028.jpg""}}"
1864,192.76.8.9,945,2015-05-01 16:31:34 UTC,,,"{""started_at"":""2015-05-01T16:31:22.301Z"",""user_agent"":""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:37.0) Gecko/20100101 Firefox/37.0"",""finished_at"":""2015-05-01T16:31:34.033Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":2},{""task"":""T2"",""value"":1}]","{""7780"":{""maxx"":-5812883.126218,""maxy"":-3297646.2738139997,""minx"":-5815940.607349,""miny"":-3299939.3846630002,""img_index"":2318,""tilename_jpg"":""L15-0651E-0864N_142_486.jpg""}}"
2005,129.67.95.189,945,2015-05-01 16:31:37 UTC,,,"{""started_at"":""2015-05-01T16:31:31.913Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36"",""finished_at"":""2015-05-01T16:31:37.754Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":3}]","{""6496"":{""maxx"":-5696698.84324,""maxy"":-3137128.514438,""minx"":-5699756.324371,""miny"":-3139421.625286,""img_index"":1082,""tilename_jpg"":""L15-0651E-0864N_072_524.jpg""}}"
1864,192.76.8.9,945,2015-05-01 16:31:43 UTC,,,"{""started_at"":""2015-05-01T16:31:34.642Z"",""user_agent"":""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:37.0) Gecko/20100101 Firefox/37.0"",""finished_at"":""2015-05-01T16:31:43.539Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":2},{""task"":""T2"",""value"":3}]","{""7804"":{""maxx"":-5797595.720563,""maxy"":-3299939.3846630002,""minx"":-5800653.2016940005,""miny"":-3302232.495511,""img_index"":2343,""tilename_jpg"":""L15-0651E-0864N_143_491.jpg""}}"
1845,90.56.25.250,945,2015-05-01 16:31:45 UTC,,,"{""started_at"":""2015-05-01T16:31:34.025Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"",""finished_at"":""2015-05-01T16:31:45.043Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":0}]","{""5905"":{""maxx"":-7185692.154029,""maxy"":-3024766.082874,""minx"":-7188749.635160001,""miny"":-3027059.1937220003,""img_index"":407,""tilename_jpg"":""L15-0651E-0864N_023_037.jpg""}}"
2005,129.67.95.189,945,2015-05-01 16:31:45 UTC,,,"{""started_at"":""2015-05-01T16:31:38.626Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36"",""finished_at"":""2015-05-01T16:31:45.538Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":3}]","{""7757"":{""maxx"":-5822055.56961,""maxy"":-3295353.162966,""minx"":-5825113.050741,""miny"":-3297646.2738139997,""img_index"":2295,""tilename_jpg"":""L15-0651E-0864N_141_483.jpg""}}"
1864,192.76.8.9,945,2015-05-01 16:31:54 UTC,,,"{""started_at"":""2015-05-01T16:31:44.332Z"",""user_agent"":""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:37.0) Gecko/20100101 Firefox/37.0"",""finished_at"":""2015-05-01T16:31:54.387Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":5},{""task"":""T2"",""value"":3}]","{""8004"":{""maxx"":-5864860.305444,""maxy"":-3329749.8256900003,""minx"":-5867917.786575,""miny"":-3332042.936538,""img_index"":2587,""tilename_jpg"":""L15-0651E-0864N_156_469.jpg""}}"
1845,90.56.25.250,945,2015-05-01 16:31:56 UTC,,,"{""started_at"":""2015-05-01T16:31:45.886Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"",""finished_at"":""2015-05-01T16:31:56.028Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":4},{""task"":""T2"",""value"":1}]","{""5906"":{""maxx"":-7182634.672897999,""maxy"":-3024766.082874,""minx"":-7185692.154029,""miny"":-3027059.1937220003,""img_index"":408,""tilename_jpg"":""L15-0651E-0864N_023_038.jpg""}}"
2005,129.67.95.189,945,2015-05-01 16:31:59 UTC,,,"{""started_at"":""2015-05-01T16:31:46.369Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36"",""finished_at"":""2015-05-01T16:31:59.522Z"",""user_language"":""en"",""workflow_version"":""13439.13438""}","[{""task"":""T1"",""value"":4},{""task"":""T2"",""value"":0}]","{""7780"":{""maxx"":-5812883.126218,""maxy"":-3297646.2738139997,""minx"":-5815940.607349,""miny"":-3299939.3846630002,""img_index"":2318,""tilename_jpg"":""L15-0651E-0864N_142_486.jpg""}}"
